week,week_date,cell_id,confidence,scored,pred_net_rev_delta,actual_net_rev_delta,pred_units,actual_units,applied,week_action
W1,2026-08-10,748404_200ml_Others,High,True,0.0,,1552.0,,False,hold
W1,2026-08-10,748404_200ml_Pune,High,True,0.0,,133.5,,False,hold
W1,2026-08-10,748783_3x85g_Ahmedabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,748783_3x85g_Bangalore,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,748783_3x85g_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,748783_3x85g_Hyderabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,748783_3x85g_Kolkata,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,748783_3x85g_Lucknow,High,True,0.0,,0.0,,False,hold
W1,2026-08-10,748783_3x85g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,748783_3x85g_Others,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,748783_3x85g_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,748784_3x140g_Ahmedabad,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,748784_3x140g_Delhi-NCR,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,748784_3x140g_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,748784_3x140g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,748785_6x85g_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,748785_6x85g_Pune,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,750931_250ml_Delhi-NCR,Experimental,True,0.0,,361.0,,False,hold
W1,2026-08-10,750931_250ml_Lucknow,High,True,0.0,,54.0,,False,hold
W1,2026-08-10,750931_250ml_Mumbai,Experimental,True,0.0,,178.2,,False,hold
W1,2026-08-10,750931_250ml_Others,Experimental,True,0.0,,144.5,,False,hold
W1,2026-08-10,750931_250ml_Pune,High,True,0.0,,44.5,,False,hold
W1,2026-08-10,751647_250ml_Delhi-NCR,High,True,0.0,,171.0,,False,hold
W1,2026-08-10,751647_250ml_Mumbai,Experimental,True,0.0,,160.0,,False,hold
W1,2026-08-10,751647_250ml_Others,Experimental,True,0.0,,140.5,,False,hold
W1,2026-08-10,753392_3x250ml_Lucknow,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,753392_3x250ml_Mumbai,Experimental,True,0.0,,0.0,,False,hold
W1,2026-08-10,776844_200ml_Ahmedabad,Experimental,True,0.0,,28.5,,False,hold
W1,2026-08-10,776844_200ml_Bangalore,High,True,0.0,,100.2,,False,hold
W1,2026-08-10,776844_200ml_Chennai,Experimental,True,0.0,,18.5,,False,hold
W1,2026-08-10,776844_200ml_Delhi-NCR,High,True,0.0,,329.0,,False,hold
W1,2026-08-10,776844_200ml_Hyderabad,High,True,0.0,,82.2,,False,hold
W1,2026-08-10,776844_200ml_Kolkata,High,True,0.0,,72.0,,False,hold
W1,2026-08-10,776844_200ml_Lucknow,High,True,0.0,,40.5,,False,hold
W1,2026-08-10,776844_200ml_Mumbai,High,True,0.0,,146.2,,False,hold
W1,2026-08-10,776844_200ml_Others,High,True,0.0,,968.8,,False,hold
W1,2026-08-10,776844_200ml_Pune,High,True,0.0,,61.2,,False,hold
W1,2026-08-10,777456_200ml_Ahmedabad,Experimental,True,0.0,,27.0,,False,hold
W1,2026-08-10,777456_200ml_Bangalore,High,True,0.0,,70.8,,False,hold
W1,2026-08-10,777456_200ml_Chennai,Experimental,True,0.0,,23.0,,False,hold
W1,2026-08-10,777456_200ml_Delhi-NCR,High,True,0.0,,229.5,,False,hold
W1,2026-08-10,777456_200ml_Hyderabad,High,True,0.0,,27.0,,False,hold
W1,2026-08-10,777456_200ml_Kolkata,High,True,0.0,,48.8,,False,hold
W1,2026-08-10,777456_200ml_Lucknow,Experimental,True,0.0,,26.5,,False,hold
W1,2026-08-10,777456_200ml_Mumbai,High,True,0.0,,157.5,,False,hold
W1,2026-08-10,777456_200ml_Others,High,True,0.0,,149.8,,False,hold
W1,2026-08-10,777456_200ml_Pune,High,True,0.0,,48.8,,False,hold
W1,2026-08-10,786213_80g_Bangalore,Experimental,True,0.0,,46.0,,False,hold
W1,2026-08-10,786213_80g_Delhi-NCR,Experimental,True,0.0,,137.8,,False,hold
W1,2026-08-10,786213_80g_Mumbai,Experimental,True,0.0,,53.5,,False,hold
W1,2026-08-10,786213_80g_Others,Experimental,True,0.0,,27.5,,False,hold
W1,2026-08-10,786214_80g_Bangalore,Experimental,True,0.0,,61.3,,False,hold
W1,2026-08-10,786214_80g_Delhi-NCR,Experimental,True,0.0,,98.8,,False,hold
W1,2026-08-10,786214_80g_Mumbai,Experimental,True,0.0,,35.8,,False,hold
W1,2026-08-10,786214_80g_Others,Experimental,True,0.0,,16.5,,False,hold
W1,2026-08-10,787332_80g_Bangalore,Experimental,True,0.0,,69.0,,False,hold
W1,2026-08-10,787332_80g_Delhi-NCR,Experimental,True,0.0,,155.5,,False,hold
W1,2026-08-10,787332_80g_Mumbai,Experimental,True,0.0,,54.8,,False,hold
W1,2026-08-10,787332_80g_Others,Experimental,True,0.0,,25.0,,False,hold
W1,2026-08-10,98706_85g_Ahmedabad,Experimental,True,0.0,,2925.5,,False,hold
W1,2026-08-10,98706_85g_Bangalore,Experimental,True,0.0,,6133.2,,False,hold
W1,2026-08-10,98706_85g_Chennai,Experimental,True,0.0,,1582.0,,False,hold
W1,2026-08-10,98706_85g_Delhi-NCR,Experimental,True,0.0,,24833.5,,False,hold
W1,2026-08-10,98706_85g_Hyderabad,Experimental,True,0.0,,2704.5,,False,hold
W1,2026-08-10,98706_85g_Kolkata,Experimental,True,0.0,,5927.8,,False,hold
W1,2026-08-10,98706_85g_Lucknow,Experimental,True,0.0,,2560.5,,False,hold
W1,2026-08-10,98706_85g_Mumbai,Experimental,True,0.0,,9160.5,,False,hold
W1,2026-08-10,98706_85g_Others,Experimental,True,0.0,,47191.5,,False,hold
W1,2026-08-10,98706_85g_Pune,Experimental,True,0.0,,3272.5,,False,hold
W1,2026-08-10,98708_85g_Ahmedabad,Experimental,True,0.0,,230.8,,False,hold
W1,2026-08-10,98708_85g_Bangalore,Experimental,True,0.0,,718.5,,False,hold
W1,2026-08-10,98708_85g_Chennai,Experimental,True,0.0,,166.0,,False,hold
W1,2026-08-10,98708_85g_Delhi-NCR,Experimental,True,0.0,,1922.0,,False,hold
W1,2026-08-10,98708_85g_Hyderabad,Experimental,True,0.0,,447.2,,False,hold
W1,2026-08-10,98708_85g_Kolkata,Experimental,True,0.0,,476.0,,False,hold
W1,2026-08-10,98708_85g_Lucknow,Experimental,True,0.0,,137.2,,False,hold
W1,2026-08-10,98708_85g_Mumbai,Experimental,True,0.0,,1451.0,,False,hold
W1,2026-08-10,98708_85g_Others,Experimental,True,0.0,,3427.0,,False,hold
W1,2026-08-10,98708_85g_Pune,Experimental,True,0.0,,437.2,,False,hold
